timestamp,machine_id,machine_type,machine_age_years,operating_hours,load_pct,temperature_c,vibration_mm_s,pressure_bar,rpm,failure_flag,failure_type,downtime_hours,downtime_reason,production_units,defect_units,good_units,energy_kwh,maintenance_hours,maintenance_cost_inr,setup_hours,revenue_inr,downtime_loss_inr,scrap_cost_inr,total_loss_inr,availability_pct,performance_pct,quality_pct,oee_pct
2026-01-27 23:00:00,M-009,Grinding,15,19.41,72.29,94.14,2.852,135.29,928,1,Mechanical,15.71,Mechanical Failure,175,5,170,329.18,8.29,13653.37,0.0,35733.23,148418.02,577.5,162648.89,19.1,20.05,97.15,3.72
2026-01-28 00:00:00,M-004,Injection Molding,2,21.8,78.01,88.72,2.34,131.69,1647,0,No Failure,0.14,No Downtime,1227,53,1174,387.55,2.82,2591.91,0.0,111502.24,786.45,2769.25,6147.61,99.37,93.78,95.68,89.16
2026-01-28 00:00:00,M-025,Grinding,7,12.92,72.63,74.1,2.192,117.98,1965,1,Hydraulic,3.91,Hydraulic Failure,426,7,419,225.08,5.98,9296.69,0.0,88017.88,36910.51,808.5,47015.7,69.78,73.27,98.36,50.29
2026-01-28 00:00:00,M-017,Press,8,22.14,67.4,90.46,2.102,149.58,2374,1,Mechanical,5.18,Mechanical Failure,1205,20,1185,386.75,5.3,11571.91,0.0,148183.65,45301.29,1375.0,58248.2,76.61,77.79,98.34,58.61
2026-01-28 01:00:00,M-012,Press,12,15.94,73.59,102.18,2.064,114.21,1686,0,No Failure,0.39,No Downtime,979,30,949,283.24,0.0,0.0,0.0,118605.72,3418.37,2062.5,5480.87,97.55,87.72,96.94,82.95
2026-01-28 02:00:00,M-006,Injection Molding,4,18.34,75.8,83.35,2.026,100.77,1254,1,Tool Wear,3.88,Tool Wear Failure,911,35,876,329.68,10.87,15722.02,0.0,83192.57,22134.15,1828.75,39684.92,78.83,82.77,96.16,62.73
2026-01-28 03:00:00,M-018,CNC Lathe,15,16.37,66.64,96.1,3.389,111.07,1929,1,Mechanical,6.03,Mechanical Failure,518,21,497,278.57,4.33,7914.91,0.0,92015.38,58016.34,2136.75,68068.0,63.17,60.88,95.95,36.9
2026-01-28 05:00:00,M-008,CNC Lathe,10,9.49,61.85,80.58,1.791,118.8,1887,1,Mechanical,6.66,Mechanical Failure,142,2,140,141.97,10.2,16402.42,0.0,25944.47,64114.44,203.5,80720.36,29.76,28.83,98.59,8.46
2026-01-28 09:00:00,M-021,Injection Molding,8,20.83,63.55,90.9,2.332,106.54,1590,1,Tool Wear,4.57,Tool Wear Failure,914,40,874,344.05,7.18,12187.89,0.0,83064.98,26058.64,2090.0,40336.53,78.05,73.16,95.63,54.61
2026-01-28 12:00:00,M-015,Grinding,6,9.7,79.59,90.37,,108.7,1704,1,Electrical,4.5,Electrical Failure,246,3,243,170.54,7.88,10536.62,0.0,50958.81,42552.33,346.5,53435.45,53.59,56.27,98.78,29.78
2026-01-28 13:00:00,M-003,Press,15,13.13,58.98,91.28,2.524,119.62,1846,1,Mechanical,5.96,Mechanical Failure,485,20,465,211.83,2.94,8080.22,0.0,58106.03,52131.63,1375.0,61586.85,54.64,52.74,95.87,27.63
2026-01-28 14:00:00,M-002,Press,11,15.19,46.46,84.99,2.492,122.22,2041,0,No Failure,1.77,Quality Issue,986,32,954,220.19,0.0,0.0,0.0,119273.85,15497.47,2200.0,17697.47,88.34,92.76,96.76,79.28
2026-01-28 16:00:00,M-024,Press,13,9.19,97.72,99.26,3.113,123.22,1966,1,Electrical,8.44,Electrical Failure,48,3,45,188.45,3.77,7878.09,0.0,5610.19,73878.59,206.25,81962.93,8.08,7.45,93.73,0.56
2026-01-28 16:00:00,M-023,Press,5,12.6,60.31,81.89,2.469,113.55,1879,0,No Failure,0.39,No Downtime,843,14,829,,0.0,0.0,0.0,103642.37,3433.16,962.5,4395.66,96.89,95.61,98.34,91.1
2026-01-28 17:00:00,M-009,CNC Mill,15,17.98,76.78,88.05,3.124,109.68,1814,0,No Failure,0.49,No Downtime,955,34,921,315.69,0.0,0.0,0.0,170319.32,4761.32,3459.5,8220.82,97.25,102.11,96.44,95.76
2026-01-28 19:00:00,M-008,Grinding,10,15.61,89.91,91.89,2.445,109.92,2382,0,No Failure,0.13,No Downtime,732,24,708,304.56,0.0,0.0,0.0,148591.41,1230.96,2772.0,4002.96,99.17,104.12,96.72,99.87
2026-01-28 20:00:00,M-027,Press,11,15.94,57.36,86.13,2.789,110.49,1963,1,Tool Wear,6.81,Tool Wear Failure,615,18,597,244.73,4.68,8833.71,0.0,74643.91,59626.13,1237.5,69697.34,57.26,55.12,97.07,30.64
2026-01-28 20:00:00,M-004,CNC Lathe,2,13.34,52.85,71.18,1.741,97.85,2132,0,No Failure,0.57,No Downtime,692,23,669,193.61,0.0,0.0,0.0,123675.71,5530.32,2340.25,7870.57,95.69,99.69,96.67,92.22
2026-01-28 21:00:00,M-002,Injection Molding,11,17.18,68.64,88.24,1.959,108.15,2062,0,No Failure,1.26,Quality Issue,907,22,885,308.06,0.0,0.0,0.0,84053.62,7157.67,1149.5,8307.17,92.69,87.94,97.57,79.54
2026-01-29 01:00:00,M-014,CNC Mill,3,15.7,86.96,86.16,2.68,121.74,1906,0,No Failure,0.53,No Downtime,825,22,803,297.06,0.0,0.0,0.0,148522.79,5135.93,2238.5,7374.43,96.6,101.04,97.33,95.0
2026-01-29 01:00:00,M-029,Injection Molding,8,10.44,75.7,84.93,2.462,102.5,2247,0,No Failure,0.23,No Downtime,554,11,543,189.85,0.0,0.0,0.0,51624.83,1297.11,574.75,1871.86,97.82,88.54,98.02,84.89
2026-01-29 01:00:00,M-002,Press,11,16.2,77.39,92.94,3.313,91.8,1572,0,No Failure,0.84,Setup/Changeover,1128,56,1072,296.09,2.62,3230.84,0.0,134049.45,7385.03,3850.0,14465.88,94.79,99.53,95.04,89.66
2026-01-29 02:00:00,M-002,Injection Molding,11,12.03,73.36,93.48,3.054,110.46,2047,0,No Failure,0.05,No Downtime,680,16,664,216.17,0.0,0.0,0.0,63085.54,297.88,836.0,1133.88,99.57,94.2,97.65,91.58
2026-01-29 03:00:00,M-030,CNC Lathe,10,20.59,84.87,87.69,2.512,103.36,1405,0,No Failure,2.01,Material Shortage,875,13,862,379.17,0.0,0.0,1.17,159476.51,19354.69,1322.75,20677.44,90.23,81.72,98.51,72.64
2026-01-29 03:00:00,M-027,CNC Lathe,11,15.43,97.55,96.15,3.438,113.27,1819,0,No Failure,0.29,No Downtime,827,33,794,325.65,0.0,0.0,2.47,146823.13,2828.98,3357.75,6186.73,98.09,103.0,96.01,97.0
2026-01-29 03:00:00,M-028,CNC Mill,7,24.0,100.0,98.06,2.706,130.18,1220,1,Electrical,4.95,Electrical Failure,976,62,914,489.01,5.72,9906.47,2.47,169061.32,47595.68,6308.5,63810.66,79.39,78.19,93.65,58.13
2026-01-29 03:00:00,M-022,Injection Molding,13,20.87,76.43,86.15,2.246,126.55,1422,0,No Failure,1.14,Quality Issue,1131,31,1100,362.33,0.0,0.0,0.0,104457.77,6475.6,1619.75,8095.35,94.56,90.3,97.26,83.04
2026-01-29 03:00:00,M-007,CNC Lathe,8,16.48,97.36,82.84,2.737,118.92,1673,0,No Failure,0.26,No Downtime,758,21,737,320.45,0.0,0.0,0.0,136373.77,2461.65,2136.75,4598.4,98.45,88.48,97.23,84.69
2026-01-29 04:00:00,M-012,CNC Mill,12,19.32,91.99,89.19,2.591,125.73,2346,1,Mechanical,4.74,Mechanical Failure,757,23,734,375.38,7.87,15870.97,0.0,135847.85,45582.22,2340.25,63793.44,75.47,75.39,96.96,55.17
2026-01-29 04:00:00,M-006,Grinding,4,8.64,77.74,88.46,2.395,140.28,1750,0,No Failure,0.24,No Downtime,361,5,356,163.26,0.0,0.0,0.0,74685.72,2222.46,577.5,2799.96,97.28,92.75,98.61,88.97
2026-01-29 04:00:00,M-018,CNC Lathe,15,20.85,48.56,84.94,3.1,109.23,2020,0,No Failure,0.14,No Downtime,905,31,874,322.1,0.0,0.0,0.0,161614.99,1304.03,3154.25,4458.28,99.35,83.44,96.57,80.05
2026-01-29 05:00:00,M-004,Grinding,2,13.72,67.71,74.06,2.146,103.52,2252,0,No Failure,0.85,Quality Issue,545,16,529,240.02,0.0,0.0,0.0,111170.65,8028.9,1848.0,9876.9,93.81,88.34,97.07,80.44
2026-01-29 07:00:00,M-019,Injection Molding,8,17.36,71.26,94.69,2.644,123.73,1733,1,Mechanical,7.1,Mechanical Failure,529,17,512,303.37,10.21,15118.07,0.0,48667.35,40451.0,888.25,56457.32,59.12,50.82,96.79,29.08
2026-01-29 09:00:00,M-027,Grinding,11,14.09,82.52,84.87,2.484,111.33,2316,1,Electrical,3.13,Electrical Failure,435,22,413,262.92,2.59,8748.55,0.0,86667.77,29612.04,2541.0,40901.6,77.76,68.56,94.94,50.62
2026-01-29 10:00:00,M-013,Grinding,15,14.51,76.74,92.86,2.742,103.5,1788,1,Electrical,4.48,Electrical Failure,422,11,411,266.94,10.2,16689.26,0.0,86408.41,42301.23,1270.5,60260.99,69.16,64.68,97.4,43.57
2026-01-29 10:00:00,M-020,Press,11,16.28,69.62,93.53,2.794,112.46,1491,1,Electrical,6.84,Electrical Failure,538,16,522,270.81,10.89,18094.35,0.0,65300.86,59833.38,1100.0,79027.73,57.99,47.26,97.03,26.59
2026-01-29 12:00:00,M-021,Injection Molding,8,17.31,100.0,97.42,2.976,124.73,2130,0,No Failure,0.18,No Downtime,852,36,816,354.95,0.0,0.0,0.0,77485.71,1000.74,1881.0,2881.74,98.99,82.01,95.77,77.75
2026-01-29 12:00:00,M-023,Press,5,16.89,92.81,91.92,2.468,123.28,1988,0,No Failure,0.06,No Downtime,1152,23,1129,323.84,0.0,0.0,0.0,141158.18,536.83,1581.25,2118.08,99.64,97.45,98.0,95.15
2026-01-29 14:00:00,M-030,CNC Mill,10,16.99,48.68,79.7,2.527,95.69,1710,0,No Failure,0.16,No Downtime,919,32,887,263.24,0.0,0.0,2.4,164056.07,1581.66,3256.0,4837.66,99.03,103.98,96.52,99.39
2026-01-29 15:00:00,M-025,CNC Mill,7,10.5,71.56,89.69,2.487,120.92,1513,1,Mechanical,16.97,Mechanical Failure,0,0,0,171.93,3.42,7185.42,0.0,0.0,163235.98,0.0,170421.4,0.0,0.0,0.0,0.0
2026-01-29 15:00:00,M-027,CNC Mill,11,24.0,86.33,92.88,3.623,100.42,2102,1,Electrical,6.02,Electrical Failure,921,32,889,464.84,7.53,13875.86,0.0,164470.83,57915.14,3256.0,75047.0,74.92,73.8,96.53,53.37
2026-01-29 16:00:00,M-002,CNC Lathe,11,17.93,96.13,,3.311,103.92,1467,0,No Failure,0.14,No Downtime,887,35,852,363.0,0.0,0.0,0.0,157562.92,1351.08,3561.25,4912.33,99.22,95.11,96.05,90.64
2026-01-29 17:00:00,M-008,Injection Molding,10,18.75,71.12,96.87,2.183,131.75,1149,0,No Failure,0.41,No Downtime,1124,49,1075,329.44,0.0,0.0,0.0,102105.34,2350.64,2560.25,4910.89,97.8,99.89,95.64,93.43
2026-01-29 17:00:00,M-019,Grinding,8,15.64,72.98,80.29,2.554,95.3,2149,1,Tool Wear,5.13,Tool Wear Failure,441,9,432,276.29,10.23,14922.63,0.0,90682.11,48456.65,1039.5,64418.79,67.21,62.63,97.96,41.24
2026-01-29 18:00:00,M-009,Grinding,15,13.5,80.83,97.09,2.583,88.26,2064,1,Hydraulic,15.72,Hydraulic Failure,0,0,0,251.76,10.83,17848.02,0.0,0.0,148572.87,0.0,166420.89,0.0,0.0,0.0,0.0
2026-01-29 22:00:00,M-026,CNC Lathe,12,17.6,87.27,94.65,3.673,123.36,2004,1,Electrical,6.56,Electrical Failure,572,12,560,346.08,11.58,16401.95,0.0,103518.63,63059.36,1221.0,80682.31,62.76,62.44,97.9,38.37
2026-01-29 22:00:00,M-028,CNC Lathe,7,18.16,54.0,88.15,1.776,105.9,1716,0,No Failure,0.17,No Downtime,885,18,867,285.83,0.0,0.0,0.0,160372.07,1638.2,1831.5,3469.7,99.06,93.72,97.97,90.95
2026-01-29 23:00:00,M-004,Injection Molding,2,22.21,44.78,87.12,2.096,107.02,2005,0,No Failure,0.24,No Downtime,1178,29,1149,321.31,0.0,0.0,0.0,109115.63,1341.33,1515.25,2856.58,98.94,88.38,97.54,85.29
2026-01-30 00:00:00,M-016,CNC Mill,15,24.0,97.06,108.84,3.631,137.39,1573,0,No Failure,0.63,No Downtime,1094,47,1047,499.33,0.0,0.0,0.0,193682.46,6051.64,4782.25,10833.89,97.38,87.65,95.7,81.69
2026-01-30 00:00:00,M-019,Injection Molding,8,22.91,62.14,90.08,2.08,127.12,1853,0,No Failure,0.1,No Downtime,1299,45,1254,373.91,0.0,0.0,0.97,119113.04,574.88,2351.25,2926.13,99.56,94.5,96.54,90.82
2026-01-30 04:00:00,M-010,Injection Molding,2,9.93,100.0,85.01,2.815,131.22,2333,1,Hydraulic,4.72,Hydraulic Failure,282,5,277,203.07,6.68,9661.56,0.0,26323.38,26900.16,261.25,36822.98,52.49,47.33,98.23,24.4
2026-01-30 05:00:00,M-006,Press,4,15.16,61.91,79.29,2.204,114.63,1790,0,No Failure,0.16,No Downtime,884,30,854,257.12,0.0,0.0,0.0,106708.55,1404.44,2062.5,3466.94,98.94,83.28,96.61,79.6
2026-01-30 05:00:00,M-016,CNC Mill,15,18.34,76.91,98.25,3.226,122.69,1942,1,Tool Wear,2.3,Tool Wear Failure,784,40,744,332.8,11.68,17830.59,2.45,137584.74,22111.18,4070.0,44011.77,87.47,82.16,94.9,68.2
2026-01-30 06:00:00,M-010,CNC Lathe,2,15.4,78.16,76.08,2.369,110.91,1399,1,Electrical,6.27,Electrical Failure,426,21,405,269.66,6.17,11105.86,0.0,74873.22,60282.23,2136.75,73524.84,59.31,53.17,95.07,29.98
2026-01-30 08:00:00,M-013,CNC Mill,15,16.82,49.65,86.52,2.21,105.15,1657,1,Overheating,3.53,Overheating Failure,664,18,646,272.93,10.72,18882.46,0.0,119479.94,33952.58,1831.5,54666.54,79.02,75.88,97.29,58.33
2026-01-30 09:00:00,M-009,Press,15,8.42,100.0,94.57,3.546,119.93,1733,1,Mechanical,2.08,Mechanical Failure,410,18,392,171.54,2.9,5711.32,0.0,49009.64,18231.67,1237.5,25180.49,75.25,69.58,95.61,50.06
2026-01-30 09:00:00,M-007,Grinding,8,20.66,70.47,79.84,2.666,122.86,2131,1,Tool Wear,6.86,Tool Wear Failure,549,22,527,345.14,3.96,10231.72,0.0,110594.82,64857.19,2541.0,77629.91,66.78,59.02,95.99,37.83
2026-01-30 11:00:00,M-004,CNC Lathe,2,9.5,61.26,81.56,1.677,132.81,2418,1,Electrical,8.05,Electrical Failure,73,2,71,145.61,2.92,6588.06,0.0,13202.1,77392.96,203.5,84184.52,15.3,14.85,97.27,2.21
2026-01-30 11:00:00,M-019,CNC Lathe,8,10.71,59.67,89.27,1.467,126.82,1902,1,Tool Wear,5.92,Tool Wear Failure,229,8,221,175.68,7.89,13890.35,0.0,40974.3,56932.85,814.0,71637.2,44.74,41.21,96.51,17.79
2026-01-30 11:00:00,M-026,Press,12,12.94,83.06,96.48,3.102,125.52,1281,0,No Failure,0.01,No Downtime,951,30,921,246.09,0.0,0.0,0.0,115068.86,75.7,2062.5,2138.2,99.93,104.93,96.84,100.0
2026-01-30 14:00:00,M-004,CNC Mill,2,16.61,77.07,84.26,2.418,115.17,1446,0,No Failure,0.57,No Downtime,816,28,788,290.53,0.0,0.0,0.0,145847.92,5511.71,2849.0,8360.71,96.55,94.52,96.57,88.13
2026-01-30 14:00:00,M-019,Grinding,8,10.51,60.14,82.52,2.434,110.88,2147,0,No Failure,0.22,No Downtime,419,9,410,170.36,0.0,0.0,1.93,86121.24,2094.62,1039.5,3134.12,97.89,88.62,97.85,84.89
2026-01-30 15:00:00,M-028,CNC Lathe,7,12.76,56.29,79.84,2.625,116.19,1590,0,No Failure,0.44,No Downtime,548,11,537,201.14,1.0,1097.98,0.0,99404.79,4218.13,1119.25,6435.36,96.56,82.65,97.99,78.21
2026-01-30 15:00:00,M-019,Grinding,8,21.6,90.77,96.6,3.141,120.74,2033,1,Mechanical,8.09,Mechanical Failure,535,16,519,415.68,5.76,9883.84,0.0,109044.78,76411.89,1848.0,88143.73,62.56,55.08,97.01,33.43
2026-01-30 16:00:00,M-012,Grinding,12,16.55,68.82,86.67,3.091,102.48,1907,1,Electrical,7.74,Electrical Failure,416,20,396,287.33,7.54,14989.69,0.0,83263.72,73104.0,2310.0,90403.69,53.26,55.92,95.2,28.35
2026-01-30 16:00:00,M-030,Grinding,10,18.73,52.91,81.4,2.526,108.42,1813,1,Overheating,5.12,Overheating Failure,545,18,527,281.5,4.41,8561.81,0.0,110774.62,48409.16,2079.0,59049.97,72.66,64.71,96.7,45.46
2026-01-30 16:00:00,M-013,CNC Lathe,15,12.06,77.43,96.5,2.994,116.95,1883,1,Electrical,14.57,Electrical Failure,0,0,0,224.71,11.0,18854.08,0.0,0.0,140141.23,0.0,158995.32,0.0,0.0,0.0,0.0
2026-01-30 17:00:00,M-025,CNC Mill,7,16.78,69.88,80.09,1.977,123.2,1854,1,Mechanical,2.16,Mechanical Failure,695,19,676,287.03,3.34,7914.89,0.0,125049.61,20788.8,1933.25,30636.94,87.13,79.62,97.27,67.47
2026-01-30 18:00:00,M-004,Injection Molding,2,16.46,100.0,89.11,3.239,119.23,1402,1,Mechanical,5.81,Mechanical Failure,603,20,583,341.8,3.44,7536.23,0.0,55408.96,33128.96,1045.0,41710.18,64.68,61.1,96.68,38.21
2026-01-30 19:00:00,M-025,Injection Molding,7,13.82,68.19,82.43,2.304,138.32,1714,0,No Failure,0.01,No Downtime,736,22,714,253.38,0.0,0.0,0.0,67876.35,79.13,1149.5,1228.63,99.9,88.83,97.01,86.09
2026-01-30 19:00:00,M-028,Injection Molding,7,16.8,71.18,82.23,2.219,108.35,2440,0,No Failure,0.1,No Downtime,967,21,946,295.2,0.0,0.0,0.0,89900.7,587.26,1097.25,1684.51,99.39,95.99,97.83,93.33
2026-01-30 19:00:00,M-010,CNC Mill,2,9.43,76.07,81.84,2.492,119.34,1469,1,Electrical,3.66,Electrical Failure,232,8,224,162.54,10.9,12248.11,0.0,41483.43,35242.89,814.0,48304.99,61.16,47.35,96.56,27.96
2026-01-30 20:00:00,M-021,CNC Mill,8,18.75,68.01,90.89,1.782,113.72,1460,1,Mechanical,2.56,Mechanical Failure,789,31,758,316.93,8.56,11355.17,0.0,140231.68,24635.96,3154.25,39145.38,86.35,80.9,96.07,67.11
2026-01-30 20:00:00,M-007,Grinding,8,15.4,82.17,90.54,2.42,122.3,1664,0,No Failure,0.15,No Downtime,580,20,560,273.65,0.0,0.0,0.0,117577.93,1390.32,2310.0,3700.32,99.04,83.67,96.55,80.01
2026-01-30 21:00:00,M-030,CNC Lathe,10,15.97,62.76,88.57,2.21,114.52,2368,1,Hydraulic,13.9,Hydraulic Failure,92,0,92,273.36,2.88,5598.35,0.0,16952.75,133675.69,0.0,139274.05,13.0,11.03,100.0,1.43
2026-01-30 23:00:00,M-005,CNC Lathe,11,20.41,74.15,94.67,2.454,112.41,1528,0,No Failure,0.0,No Downtime,995,21,974,365.14,1.42,1755.61,0.0,180267.49,40.73,2136.75,3933.09,99.98,93.8,97.89,91.81
2026-01-31 00:00:00,M-017,CNC Lathe,8,18.73,81.7,93.12,3.348,123.93,1654,1,Mechanical,5.28,Mechanical Failure,674,21,653,335.41,7.94,13379.54,0.0,120831.62,50785.37,2136.75,66301.66,71.81,69.22,96.88,48.16
2026-01-31 00:00:00,M-018,Injection Molding,15,15.73,95.43,96.92,3.239,109.5,1495,0,No Failure,0.54,No Downtime,851,41,810,335.6,3.71,5103.33,0.0,76990.62,3089.29,2142.25,10334.86,96.55,90.23,95.18,82.93
2026-01-31 01:00:00,M-011,CNC Lathe,7,12.53,67.29,88.74,2.138,99.32,1643,1,Tool Wear,1.57,Tool Wear Failure,520,18,502,206.83,11.88,16404.4,2.25,92954.49,15065.91,1831.5,33301.81,87.5,79.86,96.54,67.46
2026-01-31 04:00:00,M-015,Press,6,22.31,66.63,83.45,2.282,126.51,1716,1,Overheating,7.78,Overheating Failure,1002,41,961,371.02,8.01,13586.56,0.0,120126.97,68098.15,2818.75,84503.47,65.12,64.15,95.91,40.07
2026-01-31 04:00:00,M-021,CNC Mill,8,11.64,97.58,95.5,3.255,119.9,1947,0,No Failure,0.02,No Downtime,603,21,582,246.94,0.0,0.0,0.0,107690.69,145.08,2136.75,2281.83,99.87,99.65,96.52,96.05
2026-01-31 05:00:00,M-022,CNC Lathe,13,19.52,70.77,97.22,2.057,133.7,1311,1,Electrical,1.56,Electrical Failure,968,52,916,341.02,6.96,10951.63,1.33,169371.88,14972.33,5291.0,31214.96,92.03,95.33,94.63,83.01
2026-01-31 06:00:00,M-007,Injection Molding,8,10.61,75.21,91.07,2.594,116.37,1874,0,No Failure,0.14,No Downtime,629,30,599,198.76,0.0,0.0,0.0,56882.18,814.81,1567.5,2382.31,98.65,98.76,95.23,92.79
2026-01-31 07:00:00,M-018,CNC Lathe,15,20.67,100.0,91.52,3.191,102.58,1504,0,No Failure,0.27,No Downtime,984,28,956,425.2,1.5,2056.31,0.0,176769.81,2578.44,2849.0,7483.74,98.7,91.5,97.15,87.74
2026-01-31 08:00:00,M-026,CNC Mill,12,21.04,78.94,88.99,2.915,121.91,1934,1,Mechanical,11.59,Mechanical Failure,444,14,430,393.38,6.23,12903.91,0.0,79483.36,111464.79,1424.5,125793.2,44.94,40.54,96.84,17.64
2026-01-31 10:00:00,M-025,Press,7,9.35,72.03,90.33,2.046,94.29,1352,1,Electrical,3.67,Electrical Failure,383,18,365,155.78,8.29,13862.19,1.21,45637.1,32154.98,1237.5,47254.67,60.69,58.54,95.3,33.86
2026-01-31 11:00:00,M-006,CNC Mill,4,18.8,71.58,71.02,2.225,96.45,1716,0,No Failure,0.06,No Downtime,877,15,862,318.4,0.0,0.0,0.0,159378.82,541.25,1526.25,2067.5,99.7,89.67,98.29,87.87
2026-01-31 11:00:00,M-018,CNC Mill,15,18.47,69.13,94.15,2.747,115.62,1523,0,No Failure,0.8,Setup/Changeover,952,34,918,321.54,0.0,0.0,0.85,169887.79,7739.97,3459.5,11199.47,95.64,99.18,96.43,91.47
2026-01-31 11:00:00,M-016,Grinding,15,19.81,85.81,97.48,2.65,120.3,1830,0,No Failure,0.03,No Downtime,845,29,816,377.99,0.0,0.0,0.0,171332.23,298.96,3349.5,3648.46,99.84,94.76,96.57,91.37
2026-01-31 11:00:00,M-002,Grinding,11,18.46,64.56,104.37,3.165,116.29,2272,0,No Failure,0.8,Quality Issue,764,26,738,319.98,0.0,0.0,1.28,155000.27,7562.61,3003.0,10565.61,95.67,91.98,96.6,85.0
2026-01-31 12:00:00,M-019,CNC Mill,8,13.15,86.9,93.11,2.909,108.91,1978,0,No Failure,0.2,No Downtime,610,28,582,251.94,0.0,0.0,0.0,107687.02,1961.4,2849.0,4810.4,98.45,89.22,95.41,83.8
2026-01-31 13:00:00,M-001,CNC Mill,10,16.13,77.21,89.34,3.012,107.06,1987,0,No Failure,1.35,Planned Maintenance,738,19,719,280.07,0.0,0.0,0.0,133042.2,13001.14,1933.25,14934.39,91.62,88.0,97.43,78.55
2026-01-31 13:00:00,M-025,CNC Mill,7,23.66,78.8,94.92,2.444,149.19,1778,0,No Failure,0.37,No Downtime,1153,50,1103,429.02,3.9,4267.24,0.0,204115.63,3533.22,5087.5,12887.96,98.45,93.75,95.66,88.29
2026-01-31 13:00:00,M-030,Grinding,10,12.57,100.0,92.93,3.175,106.45,1741,1,Overheating,8.68,Overheating Failure,163,13,150,264.47,7.03,11462.36,0.0,31561.99,81981.9,1501.5,94945.77,30.98,28.87,92.04,8.23
2026-01-31 14:00:00,M-026,Press,12,18.29,57.71,87.55,2.018,104.02,1757,0,No Failure,0.76,Planned Maintenance,1239,37,1202,297.69,0.0,0.0,0.0,150308.4,6688.77,2543.75,9232.52,95.82,96.8,97.01,89.99
2026-01-31 15:00:00,M-011,CNC Lathe,7,21.61,75.84,87.82,2.291,133.8,1724,1,Mechanical,4.05,Mechanical Failure,852,29,823,390.66,2.45,7465.79,0.0,152309.43,38921.69,2950.75,49338.23,81.27,75.86,96.6,59.56
2026-01-31 16:00:00,M-020,Grinding,11,13.04,86.43,96.42,2.591,108.31,1612,0,No Failure,0.21,No Downtime,491,22,469,244.89,0.0,0.0,0.0,98537.3,1956.97,2541.0,4497.97,98.41,83.73,95.52,78.71
2026-01-31 16:00:00,M-005,Press,11,11.33,68.87,83.41,2.693,112.21,1579,1,Electrical,4.25,Electrical Failure,467,17,450,190.79,4.2,8096.75,0.0,56222.63,37163.74,1168.75,46429.24,62.52,58.84,96.36,35.45
2026-01-31 16:00:00,M-016,CNC Mill,15,11.94,92.82,102.42,3.818,119.43,1574,1,Overheating,22.87,Overheating Failure,0,0,0,230.58,5.51,10597.32,0.0,0.0,220009.56,0.0,230606.87,0.0,0.0,0.0,0.0
2026-01-31 16:00:00,M-023,CNC Mill,5,18.58,66.87,80.56,2.57,110.9,1713,0,No Failure,0.37,No Downtime,971,25,946,298.28,0.0,0.0,0.0,174936.31,3600.03,2543.75,6143.78,97.99,100.46,97.42,95.9
2026-01-31 17:00:00,M-001,CNC Lathe,10,11.9,81.08,103.19,3.394,130.95,1514,0,No Failure,0.0,No Downtime,620,23,597,209.96,0.0,0.0,2.18,110459.23,7.99,2340.25,2348.24,99.99,100.19,96.29,96.47
2026-01-31 17:00:00,M-019,Grinding,8,16.46,74.27,78.66,2.815,128.29,1861,1,Overheating,3.94,Overheating Failure,520,14,506,279.03,6.69,10159.27,0.0,106180.48,37222.38,1617.0,48998.66,76.07,70.16,97.31,51.93
2026-01-31 19:00:00,M-014,Injection Molding,3,22.49,75.76,79.52,2.461,125.7,1345,0,No Failure,0.46,No Downtime,1218,42,1176,399.71,0.0,0.0,0.0,111765.34,2640.51,2194.5,4835.01,97.94,90.32,96.55,85.41
2026-01-31 19:00:00,M-003,CNC Lathe,15,16.79,80.54,82.54,2.677,134.55,1906,0,No Failure,0.08,No Downtime,828,20,808,302.03,0.0,0.0,1.33,149403.52,791.23,2035.0,2826.23,99.51,94.76,97.58,92.02
2026-01-31 19:00:00,M-002,Press,11,13.89,77.05,108.54,2.85,115.16,1792,0,No Failure,0.84,Setup/Changeover,902,26,876,248.33,0.0,0.0,1.06,109562.19,7343.06,1787.5,9130.56,93.96,92.83,97.12,84.71
2026-01-31 21:00:00,M-024,Press,13,17.5,71.87,83.85,2.578,131.02,2296,0,No Failure,0.09,No Downtime,1034,24,1010,299.29,0.0,0.0,2.42,126224.74,750.24,1650.0,2400.24,99.51,84.38,97.68,82.02
2026-01-31 23:00:00,M-005,CNC Lathe,11,16.73,68.19,93.36,2.869,120.87,2189,1,Hydraulic,18.98,Hydraulic Failure,0,0,0,282.05,6.58,11720.51,0.0,0.0,182584.22,0.0,194304.73,0.0,0.0,0.0,0.0
2026-01-31 23:00:00,M-017,CNC Mill,8,18.81,80.42,93.46,2.172,106.18,1482,0,No Failure,0.04,No Downtime,787,22,765,352.73,0.0,0.0,0.0,141611.9,364.41,2238.5,2602.91,99.8,80.51,97.21,78.1
2026-01-31 23:00:00,M-028,Injection Molding,7,23.48,76.24,81.94,2.484,122.36,1794,1,Electrical,4.8,Electrical Failure,950,20,930,422.15,5.22,10729.04,0.0,88331.67,27366.14,1045.0,39140.18,79.55,67.43,97.89,52.51
2026-01-31 23:00:00,M-018,CNC Mill,15,18.59,69.81,97.0,2.813,110.22,1898,1,Electrical,7.75,Electrical Failure,512,24,488,326.6,3.16,6660.79,0.0,90237.69,74508.52,2442.0,83611.31,58.33,52.95,95.31,29.44
